ID	species	Vetor_FST_Estimado	Bio8_spp_sd	SD_Bio8_FST1	Bio8_spp_sd_fstPop	range_PA_0K	expand	expo_clim
1835	Hypsiboas_cymbalum	0.069669759	1.002223415	0.966680848	1.002223415	1	2	0
1836	Hypsiboas_benitezi	0.322591771	1.390502587	1.144450558	1.390502587	3	3	0
1837	Hypsiboas_semiguttatus	0.346428547	1.442492963	1.166165639	1.442492963	4	8	2
1838	Litoria_corbeni	0.069669759	0.589450599	0.56854649	0.589450599	1	2	0
1839	Chrysobatrachus_cupreonitens	0.069669759	0.37495138	0.36165421	0.37495138	2	2	0
1840	Eupsophus_septentrionalis	0.069669759	1.252460527	1.208043621	1.252460527	1	2	0
1841	Barygenys_atra	0.069669759	0.521513617	0.503018805	0.521513617	1	1	0
1842	Platymantis_ingeri	0.370082723	0.706151959	0.560453942	0.560453942	7	14	0
1843	Phrynobatrachus_perpalmatus	0.358057603	1.797712521	1.440350783	1.440350783	218	218	212
1844	Centrolene_muelleri	0.069669759	0.78169951	0.75397754	0.78169951	1	1	0
1845	Odorrana_hainanensis	0.259831506	1.121671511	0.965008163	0.965008163	5	10	1
1846	Holoaden_luederwaldti	0.069669759	1.329572728	1.282421137	1.329572728	3	3	1
1847	Bufo_gargarizans	0.184467807	3.814091611	3.444384885	3.444384885	538	641	451
1848	Anomaloglossus_ayarzaguenai	0.069669759	0.862979637	0.832375171	0.862979637	1	1	0
1849	Aplastodiscus_ibirapitanga	0.343500593	0.414265467	0.335657149	0.414265467	3	3	0
1850	Leptopelis_macrotis	0.254530866	1.173675733	1.013358135	1.013358135	34	55	13
1851	Rhinella_arunco	0.294973776	3.523535491	2.958566163	2.958566163	18	31	9
1852	Cycloramphus_semipalmatus	0.327422041	0.627298557	0.514452881	0.627298557	4	8	0
1853	Heleophryne_orientalis	0.351810715	1.2761746	1.027450766	1.2761746	4	8	2
1854	Platymantis_pseudodorsalis	0.069669759	0.232046578	0.223817344	0.232046578	1	2	0
1855	Phyllomedusa_ecuatoriana	0.069669759	0.751264301	0.724621676	0.751264301	1	1	0
1856	Pristimantis_festae	0.42001798	0.395072911	0.300873901	0.395072911	2	2	0
1857	Amietophrynus_tuberosus	0.069669759	1.331050432	1.283846436	1.283846436	104	157	97
1858	Leptodactylus_pascoensis	0.069669759	0.761310924	0.734312009	0.761310924	1	1	0
1859	Chikila_alcocki	0.069669759	0.934175439	0.901046106	0.934175439	1	1	0
1860	Nimbaphrynoides_occidentalis	0.069669759	1.067436574	1.029581306	1.067436574	1	2	0
1861	Atelopus_sorianoi	0.069669759	0.657441383	0.634126068	0.657441383	1	1	0
1862	Caecilia_occidentalis	0.083454684	0.814424627	0.779700601	0.814424627	4	4	0
1863	Arthroleptis_variabilis	0.325716298	1.565445759	1.285462334	1.285462334	190	267	161
1864	Plethodon_ainsworthi	0.069669759	0.637862929	0.615241938	0.637862929	1	2	0
1865	Acanthixalus_sonjae	0.35395664	0.681284566	0.547594887	0.681284566	4	4	0
1866	Pristimantis_orestes	0.069669759	0.248808286	0.23998462	0.248808286	2	4	0
1867	Strabomantis_helonotus	0.30053494	1.687141125	1.411024077	1.687141125	4	8	2
1868	Cycloramphus_fuliginosus	0.289039793	1.179066038	0.994170282	0.994170282	25	39	6
1869	Rhyacotriton_variegatus	0.231529549	2.688348379	2.356671956	2.356671956	17	28	11
1870	Ansonia_guibei	0.069669759	0.875276384	0.84423583	0.875276384	1	1	0
1871	Nyctimystes_rueppelli	0.357374097	0.347409811	0.278497431	0.278497431	5	10	0
1872	Bufotes_luristanicus	0.322526402	5.514027414	4.538528934	4.538528934	25	50	14
1873	Boophis_obscurus	0.069669759	1.301597224	1.255437749	1.301597224	1	2	0
1874	Pseudophilautus_semiruber	0.069669759	0.106127367	0.102363696	0.106127367	1	2	0
1875	Aromobates_ornatissimus	0.069669759	0.638463416	0.61582113	0.638463416	1	2	0
1876	Hypsiboas_stellae	0.327268543	0.945581504	0.775567919	0.945581504	4	4	0
1877	Cyclorana_australis	0.292005127	0.694383947	0.584271535	0.584271535	136	173	108
1878	Argenteohyla_siemersi	0.254310312	2.306987652	1.992160564	1.992160564	21	42	9
1879	Phrynopus_miroslawae	0.069669759	1.879726937	1.813064833	1.879726937	1	1	0
1880	Hylarana_darlingi	0.272628763	1.88399818	1.606787856	1.606787856	152	152	141
1881	Triturus_marmoratus	0.187753687	3.393932219	3.058771529	3.058771529	86	116	82
1882	Opisthothylax_immaculatus	0.356011783	1.536518311	1.233038681	1.233038681	90	121	78
1883	Pristimantis_lassoalcalai	0.069669759	0.532300978	0.513423607	0.532300978	1	2	0
1884	Taudactylus_acutirostris	0.069669759	0.977709737	0.943036515	0.943036515	6	12	1
1885	Oedipina_ignea	0.17592233	1.29666876	1.177099353	1.29666876	4	8	1
1886	Uperoleia_mimula	0.405596927	1.340325875	1.033358283	1.033358283	27	45	10
1887	Spinomantis_aglavei	0.315206454	1.484139933	1.228159239	1.228159239	23	46	9
1888	Spinomantis_phantasticus	0.069669759	1.017041284	0.980973219	0.980973219	9	18	2
1889	Hylarana_oatesii	0.069669759	0.868501	0.837700726	0.868501	4	8	1
1890	Rana_septentrionalis	0.261313732	4.11370375	3.535599188	3.535599188	321	426	304
1891	Odorrana_narina	0.069669759	0.308158657	0.297230205	0.308158657	1	2	0
1892	Physalaemus_cuqui	0.384777272	4.195428597	3.29073204	3.29073204	17	31	8
1893	Hypsiboas_botumirim	0.069669759	0.771563422	0.744200915	0.771563422	1	2	0
1894	Bombina_maxima	0.069669759	0.677449221	0.653424354	0.677449221	2	2	0
1895	Eupsophus_nahuelbutensis	0.069669759	1.546636321	1.491786848	1.546636321	1	2	0
1896	Adenomus_kandianus	0.069669759	0.648624617	0.625621977	0.648624617	1	2	0
1897	Rhacophorus_calcadensis	0.340908005	1.073698983	0.871676946	1.073698983	3	3	0
1898	Ptychohyla_macrotympanum	0.069669759	0.37715042	0.363775264	0.37715042	1	1	0
1899	Craugastor_olanchano	0.069669759	1.467831337	1.415776582	1.467831337	2	2	0
1900	Hyperolius_tuberilinguis	0.323528991	2.315505135	1.904453367	1.904453367	138	180	90
1901	Phrynopus_kauneorum	0.322945301	2.803347996	2.306688184	2.803347996	2	4	1
1902	Mannophryne_neblina	0.069669759	0.699665697	0.674852951	0.699665697	1	2	0
1903	Triturus_carnifex	0.189565365	5.516108981	4.965829847	4.965829847	95	153	87
1904	Hynobius_chinensis	0.191679477	4.594912864	4.131132102	4.131132102	6	12	0
1905	Huia_sumatrana	0.274790994	0.755087676	0.643026656	0.643026656	31	53	14
1906	Oreobates_gemcare	0.069669759	3.245582668	3.130482243	3.245582668	1	1	0
1907	Fejervarya_keralensis	0.069669759	0.908090158	0.875885906	0.875885906	19	37	3
1908	Bolitoglossa_pesrubra	0.069669759	0.325379495	0.313840329	0.325379495	1	1	0
1909	Lynchius_parkeri	0.069669759	0.274377438	0.264646994	0.274377438	1	1	0
1910	Microhyla_annectens	0.069669759	0.678437778	0.654377852	0.678437778	1	1	0
1911	Mucubatrachus_briceni	0.069669759	0.563147668	0.543176359	0.563147668	2	4	0
1912	Buergeria_robusta	0.30286202	0.586147348	0.489402492	0.489402492	8	12	0
1913	Allopaa_hazarensis	0.307025162	15.62528534	13.007286	13.007286	10	20	8
1914	Platymantis_desticans	0.069669759	0.525830517	0.507182613	0.525830517	1	2	0
1915	Dendropsophus_sanborni	0.409378532	2.244012421	1.724566202	1.724566202	132	174	99
1916	Leptodactylodon_perreti	0.371143953	0.623368386	0.4943339	0.4943339	5	10	0
1917	Hyperolius_chabanaudi	0.069669759	0.69700936	0.672290817	0.69700936	1	2	0
1918	Leptopelis_susanae	0.330372508	1.595099208	1.305281964	1.595099208	3	3	2
1919	Oreophryne_hypsiops	0.407972091	2.185781222	1.681813293	1.681813293	12	24	9
1920	Pristimantis_parectatus	0.398157851	1.431547176	1.110572626	1.431547176	2	2	0
1921	Pristimantis_batrachites	0.069669759	0.963958413	0.929772865	0.963958413	1	1	0
1922	Arthroleptis_lonnbergi	0.412599997	0.930040125	0.712801587	0.930040125	3	3	0
1923	Epipedobates_espinosai	0.069669759	1.433783299	1.382936014	1.433783299	1	2	0
1924	Amietophrynus_langanoensis	0.301344104	1.893744719	1.582898614	1.893744719	4	4	3
1925	Philautus_kakipanjang	0.069669759	0.668739984	0.645023979	0.668739984	1	2	0
1926	Pristimantis_aurantiguttatus	0.069669759	1.640909179	1.58271644	1.640909179	1	1	0
1927	Rhacophorus_aurantiventris	0.338104598	0.595001766	0.484075315	0.484075315	6	11	0
1928	Oreophryne_kapisa	0.41747603	0.580397576	0.442978339	0.580397576	4	5	0
1929	Tachycnemis_seychellensis	0.069669759	0.637372619	0.614769017	0.637372619	1	1	0
1930	Bokermannohyla_alvarengai	0.206850833	1.079044059	0.960985012	0.960985012	22	22	5
1931	Chiropterotriton_priscus	0.069669759	1.182710105	1.140766809	1.182710105	1	1	0
1932	Gephyromantis_pseudoasper	0.386260859	0.510740157	0.400121525	0.400121525	7	12	0
1933	Microcaecilia_taylori	0.186760808	0.48590702	0.43818986	0.43818986	6	12	0
1934	Ecnomiohyla_miotympanum	0.321516362	2.491681559	2.052401046	2.052401046	9	18	6
1935	Mantella_cowanii	0.069669759	1.02591455	0.989531807	1.02591455	1	1	0
1936	Fejervarya_raja	0.069669759	0.088654562	0.085510541	0.088654562	2	4	0
1937	Dendropsophus_sarayacuensis	0.310454667	1.832066448	1.521327209	1.521327209	180	232	49
1938	Ischnocnema_izecksohni	0.38817099	0.700676963	0.548066013	0.700676963	2	2	0
1939	Anaxyrus_canorus	0.069669759	2.370717998	2.286643526	2.370717998	4	8	2
1940	Mertensophryne_lonnbergi	0.069669759	1.134655391	1.094416293	1.094416293	7	7	5
1941	Duttaphrynus_hololius	0.294687588	1.599776547	1.343538417	1.343538417	5	10	1
1942	Phyllomedusa_vaillantii	0.069669759	1.182450329	1.140516245	1.140516245	460	518	398
1943	Incilius_ibarrai	0.269736796	1.479525771	1.264335242	1.264335242	5	10	3
1944	Limnonectes_microtympanum	0.301543002	0.705088451	0.589268787	0.705088451	4	6	0
1945	Hyloscirtus_princecharlesi	0.069669759	0.957221006	0.923274391	0.957221006	1	1	0
1946	Leptolalax_zhangyapingi	0.069669759	0.701350391	0.676477899	0.701350391	1	1	0
1947	Pristimantis_rhabdolaemus	0.378946032	5.328767429	4.19944054	4.19944054	19	38	15
1948	Raorchestes_manohari	0.069669759	0.3870126	0.373287695	0.3870126	1	2	0
1949	Phrynopus_barthlenae	0.402918176	1.950692723	1.507321138	1.950692723	4	8	3
1950	Kaloula_nonggangensis	0.069669759	1.209098197	1.166219081	1.209098197	1	2	0
1951	Meristogenys_jerboa	0.069669759	0.718924577	0.693428839	0.718924577	1	2	0
1952	Spea_bombifrons	0.259620217	6.18008169	5.31767133	5.31767133	337	435	317
1953	Philautus_kempiae	0.069669759	0.791635391	0.763561057	0.791635391	1	2	0
1954	Ichthyophis_beddomei	0.155001756	1.125231917	1.03435578	1.125231917	4	8	1
1955	Hylarana_chitwanensis	0.402662452	4.016527976	3.104278691	3.104278691	6	12	4
1956	Hyperolius_ferreirai	0.069669759	0.271965703	0.262320788	0.271965703	2	2	0
1957	Incilius_tutelarius	0.258846155	1.702871976	1.466007464	1.466007464	5	10	3
1958	Proceratophrys_bagnoi	0.069669759	0.679655073	0.655551978	0.679655073	1	2	0
1959	Pseudacris_cadaverina	0.315771858	2.585464401	2.138646614	2.138646614	19	32	13
1960	Pristimantis_albericoi	0.069669759	1.640909179	1.58271644	1.640909179	1	1	0
1961	Mantidactylus_aerumnalis	0.387657911	1.308964628	1.024294796	1.024294796	10	20	2
1962	Silverstoneia_flotator	0.45592212	0.5890837	0.434517769	0.434517769	17	24	3
1963	Oreobates_barituensis	0.069669759	2.83388125	2.733381287	2.83388125	2	4	1
1964	Dyscophus_insularis	0.069669759	1.050800655	1.013535358	1.013535358	27	40	10
1965	Oxydactyla_crassa	0.397714138	0.268189973	0.208134403	0.268189973	2	3	0
1966	Leptodactylus_laticeps	0.222476198	2.336130159	2.059936735	2.059936735	64	97	29
1967	Leptodactylus_vastus	0.069669759	0.937953826	0.904690497	0.904690497	110	140	50
1968	Hyperolius_pictus	0.069669759	0.938411049	0.905131505	0.905131505	10	20	1
1969	Oreolalax_rhodostigmatus	0.069669759	1.692795427	1.632762609	1.632762609	31	56	21
1970	Litoria_elkeae	0.36492721	1.28877765	1.027045652	1.28877765	4	8	1
1971	Telmatobius_brevipes	0.279596683	1.766405343	1.499264375	1.499264375	6	6	2
1972	Mantidactylus_ambohimitombi	0.069669759	1.101310266	1.06225371	1.101310266	1	1	0
1973	Pseudacris_fouquettei	0.367740619	3.61454495	2.874096005	2.874096005	80	111	78
1974	Kalophrynus_pleurostigma	0.069669759	1.186204333	1.144137118	1.144137118	133	226	71
1975	Ichthyophis_supachaii	0.143747504	0.249234252	0.230626205	0.230626205	5	10	0
1976	Physalaemus_biligonigerus	0.319453703	2.721006543	2.244700606	2.244700606	244	306	181
1977	Boophis_lilianae	0.069669759	1.082152712	1.043775554	1.082152712	1	2	0
1978	Pristimantis_lanthanites	0.320608787	2.046954307	1.687206	1.687206	62	92	17
1979	Neurergus_kaiseri	0.069669759	1.743224878	1.681403644	1.743224878	1	2	0
1980	Gastrotheca_flamma	0.069669759	0.814093112	0.785222345	0.814093112	1	2	0
1981	Colostethus_ruthveni	0.433420629	0.183017178	0.137759714	0.183017178	3	6	0
1982	Litoria_tyleri	0.069669759	1.334483937	1.287158176	1.334483937	1	2	0
1983	Bokermannohyla_ravida	0.069669759	0.832286269	0.802770304	0.832286269	1	1	0
1984	Desmognathus_ochrophaeus	0.069669759	0.940028044	0.906691155	0.906691155	52	75	3
1985	Plethodon_shermani	0.208501515	0.316966827	0.281993343	0.316966827	2	3	0
1986	Hypsiboas_gladiator	0.069669759	2.239326235	2.159911403	2.239326235	1	1	0
1987	Bolitoglossa_ninadormida	0.069669759	0.459895171	0.443585579	0.459895171	1	1	0
1988	Nectocaecilia_petersii	0.107705871	1.307191336	1.234790212	1.234790212	11	22	3
1989	Stumpffia_tetradactyla	0.495869131	0.444676563	0.315730027	0.315730027	6	12	0
1990	Sphaenorhynchus_palustris	0.069669759	0.77150103	0.744140736	0.744140736	23	39	4
1991	Centrolene_antioquiense	0.442831929	2.518687726	1.880041501	2.518687726	3	4	2
1992	Cryptobatrachus_fuhrmanni	0.288032345	2.283818429	1.927044329	1.927044329	10	20	8
1993	Lysapsus_caraya	0.444931061	0.969028084	0.721954498	0.721954498	129	132	100
1994	Fejervarya_altilabris	0.069669759	0.754681554	0.727917741	0.754681554	1	2	0
1995	Rhinatrema_ron	0.183591116	0.348890447	0.315241177	0.348890447	2	2	0
1996	Eleutherodactylus_glandulifer	0.069669759	0.271170268	0.261553563	0.271170268	1	2	0
1997	Oreobates_choristolemma	0.069669759	2.480945256	2.392961715	2.480945256	1	2	0
1998	Pseudophilautus_karunarathnai	0.069669759	0.106127367	0.102363696	0.106127367	1	2	0
1999	Allobates_kingsburyi	0.069669759	0.802661323	0.774195969	0.802661323	1	1	0
2000	Pelophylax_hubeiensis	0.311133264	4.043517587	3.356038569	3.356038569	45	90	23
2001	Amietophrynus_togoensis	0.069669759	1.106206611	1.066976413	1.066976413	42	66	18
2002	Dendropsophus_melanargyreus	0.069669759	1.354824594	1.306777478	1.306777478	254	330	226
2003	Phyllomedusa_boliviana	0.255187762	3.248490838	2.80352897	2.80352897	99	155	73
2004	Odorrana_macrotympana	0.268172204	2.215908098	1.895641444	2.215908098	4	4	2
2005	Atelopus_eusebiodiazi	0.069669759	0.836964431	0.807282561	0.836964431	1	1	0
2006	Mannophryne_speeri	0.069669759	0.804695728	0.776158227	0.804695728	1	1	0
2007	Aromobates_nocturnus	0.306368063	0.560183594	0.46654649	0.560183594	2	4	0
2008	Phrynopus_auriculatus	0.069669759	1.879726937	1.813064833	1.879726937	1	1	0
2009	Ansonia_muelleri	0.355703861	1.1941255	0.958501368	0.958501368	10	20	4
2010	Pristimantis_cerasinus	0.069669759	0.725847495	0.700106245	0.700106245	21	38	2
2011	Siphonops_paulensis	0.103298437	1.64475945	1.557493897	1.557493897	399	466	362
2012	Notophthalmus_meridionalis	0.229893373	2.488973243	2.184216372	2.184216372	21	37	9
2013	Blommersia_wittei	0.069669759	0.963755362	0.929577015	0.929577015	19	26	5
2014	Lysapsus_limellum	0.387236909	2.188937554	1.713482492	1.713482492	113	179	75
2015	Hypsiboas_pombali	0.069669759	0.81849368	0.789466851	0.789466851	22	38	5
2016	Palmatorappia_solomonis	0.380002608	0.145452996	0.114529563	0.114529563	9	18	0
2017	Kalophrynus_menglienicus	0.419559424	0.521383884	0.397224919	0.521383884	4	4	0
2018	Scinax_dolloi	0.069669759	1.074109637	1.036017717	1.074109637	1	2	0
2019	Telmatobius_pisanoi	0.069669759	1.558721526	1.503443466	1.558721526	1	1	0
2020	Xenophrys_binlingensis	0.069669759	1.375840747	1.32704832	1.375840747	1	2	0
2021	Pristimantis_lymani	0.069669759	1.105839533	1.066622353	1.066622353	10	19	1
2022	Sanguirana_luzonensis	0.314543339	0.439066478	0.36351328	0.36351328	7	14	0
2023	Fejervarya_sauriceps	0.069669759	0.7305366	0.704629057	0.7305366	1	1	0
2024	Duttaphrynus_dodsoni	0.284273289	3.276653777	2.772069839	2.772069839	106	132	99
2025	Cardioglossa_gratiosa	0.069669759	1.358647097	1.310464421	1.310464421	104	148	98
2026	Hypsiboas_hypselops	0.069669759	1.015560619	0.979545065	1.015560619	1	2	0
2027	Pristimantis_mendax	0.398704619	5.513583113	4.275410895	4.275410895	24	48	14
2028	Ascaphus_montanus	0.301958478	7.544286993	6.303167227	6.303167227	48	48	48
2029	Bufotes_surdus	0.314692858	4.070459214	3.369659641	3.369659641	50	83	24
2030	Bokermannohyla_circumdata	0.281119302	1.317047135	1.116682549	1.116682549	7	7	2
2031	Gastrotheca_pulchra	0.373987474	0.414265467	0.327770787	0.414265467	3	3	0
2032	Hyalinobatrachium_vireovittatum	0.069669759	0.385972575	0.372284553	0.385972575	1	1	0
2033	Heterixalus_variabilis	0.069669759	0.637050054	0.614457891	0.637050054	4	8	0
2034	Leptolalax_fuliginosus	0.069669759	0.712357534	0.687094687	0.712357534	1	2	0
2035	Fejervarya_teraiensis	0.286081643	2.908062114	2.457128974	2.457128974	30	60	26
2036	Batrachoseps_incognitus	0.069669759	1.470082436	1.417947848	1.470082436	1	2	0
2037	Phyllomedusa_nordestina	0.069669759	0.856844726	0.826457827	0.826457827	111	148	45
2038	Bufotes_latastii	0.331406598	13.35916608	10.92346426	10.92346426	16	16	14
2039	Brachycephalus_alipioi	0.069669759	0.697446433	0.67271239	0.697446433	2	4	0
2040	Bolitoglossa_dofleini	0.069669759	0.996764754	0.961415771	0.961415771	8	16	2
2041	Leptopelis_fiziensis	0.069669759	0.003503284	0.003379044	0.003503284	2	2	0
2042	Pelophryne_guentheri	0.415625195	0.687382015	0.525465136	0.687382015	3	6	0
2043	Duttaphrynus_himalayanus	0.201800671	10.15768918	9.075082853	9.075082853	93	165	89
2044	Plectrohyla_arborescandens	0.324661381	2.850338447	2.342379312	2.342379312	7	14	4
2045	Atelopus_lozanoi	0.069669759	1.177189058	1.135441558	1.177189058	1	1	0
2046	Astylosternus_fallax	0.30738813	0.611181079	0.508645101	0.611181079	4	8	0
2047	Hyloxalus_betancuri	0.069669759	0.918457895	0.885885964	0.918457895	1	1	0
2048	Choerophryne_arndtorum	0.069669759	0.57230901	0.552012805	0.57230901	1	2	0
2049	Incilius_mazatlanensis	0.254333948	1.919177074	1.657246966	1.657246966	15	26	5
2050	Triturus_pygmaeus	0.222515707	2.828610319	2.494129122	2.494129122	29	46	22
2051	Hylarana_arfaki	0.194510851	2.246278367	2.016013434	2.016013434	77	110	54
2052	Xenorhina_arboricola	0.342756747	1.649567662	1.337313419	1.649567662	2	4	1
2053	Hydromantes_genei	0.069669759	0.364670559	0.351737985	0.364670559	4	6	0
2054	Indirana_brachytarsus	0.069669759	0.88916076	0.857627814	0.88916076	1	1	0
2055	Hylodes_ornatus	0.069669759	1.255743842	1.211210498	1.255743842	4	4	1
2056	Eleutherodactylus_dolomedes	0.442672347	0.192252022	0.143524556	0.192252022	2	2	0
2057	Ischnocnema_guentheri	0.332933608	1.667024709	1.36152797	1.36152797	64	100	40
2058	Cophixalus_riparius	0.331719324	1.659401096	1.35653444	1.35653444	9	14	5
2059	Hyloscirtus_torrenticola	0.385353306	1.625383849	1.274291292	1.625383849	4	8	2
2060	Scinax_machadoi	0.069669759	1.194378099	1.152021012	1.152021012	6	6	2
2061	Hylarana_picturata	0.265285116	1.262339811	1.08202102	1.08202102	47	94	27
2062	Tomopterna_krugerensis	0.069669759	1.535388067	1.480937499	1.480937499	144	144	117
2063	Dendropsophus_novaisi	0.374112391	0.006354208	0.005027009	0.006354208	2	3	0
2064	Phyllodytes_maculosus	0.069669759	0.725832461	0.700091744	0.725832461	1	2	0
2065	Espadarana_callistomma	0.069669759	1.282980342	1.237481091	1.282980342	2	4	0
2066	Gastrotheca_helenae	0.069669759	1.080249688	1.041940019	1.080249688	1	1	0
2067	Raorchestes_thodai	0.069669759	0.514451994	0.496207615	0.514451994	1	2	0
2068	Nanorana_ventripunctata	0.334560788	3.122756075	2.547371328	2.547371328	10	10	5
2069	Trachycephalus_atlas	0.238746014	0.651370143	0.568319605	0.568319605	17	34	4
2070	Cryptobranchus_alleganiensis	0.088642841	2.062327113	1.968801158	1.968801158	89	145	78
2071	Spinomantis_fimbriatus	0.069669759	1.018473856	0.982354987	0.982354987	9	18	2
2072	Mantidactylus_bellyi	0.334503369	0.77536447	0.632526648	0.632526648	5	10	1
2073	Hyperolius_maestus	0.069669759	0.608077903	0.5865132	0.608077903	1	2	0
2074	Gastrotheca_angustifrons	0.25787233	1.285659619	1.107555034	1.107555034	6	11	4
2075	Hoplophryne_rogersi	0.069669759	0.873006767	0.842046702	0.873006767	1	1	0
